Date,open,high,low,code,close,pctChg,volume,amount,turn
2007-02-27,3048.8290,3049.7710,2763.3950,sh.000001,2771.791,-8.840630,16137566300,129212458918.0000,0.068837
2007-02-28,2734.5950,2888.8990,2732.8840,sh.000001,2881.073,3.942649,12147916800,95421808405.0000,0.051803
2007-03-01,2877.2030,2878.3550,2760.9120,sh.000001,2797.19,-2.911521,12736486000,106613522193.0000,0.054226
2007-03-02,2792.9410,2846.1580,2777.7960,sh.000001,2831.526,1.227515,9394396500,74931594366.0000,0.039976
2007-03-05,2827.6750,2858.4410,2723.0650,sh.000001,2785.306,-1.632334,10691058400,84960180835.0000,0.045487
2007-03-06,2776.1670,2866.3320,2756.9610,sh.000001,2840.175,1.969950,7704048600,63993290649.0000,0.032744
2007-03-07,2851.7470,2911.4160,2849.6480,sh.000001,2896.594,1.986460,8791393000,73844900602.0000,0.037304
2007-03-08,2904.1850,2928.8030,2871.4640,sh.000001,2928.015,1.084753,8895512300,73782479702.0000,0.037728
2007-03-09,2934.4930,2962.4210,2891.8140,sh.000001,2937.91,0.337943,10713910500,89725963574.0000,0.045398
2007-03-12,2945.9230,2958.6320,2904.7440,sh.000001,2954.914,0.578784,10154244400,85496576407.0000,0.043004
2007-03-13,2958.0960,2966.1940,2932.2340,sh.000001,2964.794,0.334354,10718931600,88657286547.0000,0.045369
2007-03-14,2933.6790,2934.4540,2868.8070,sh.000001,2906.334,-1.971805,11373073900,93829876741.0000,0.048057
2007-03-15,2905.9760,2955.4620,2905.9760,sh.000001,2951.698,1.560867,10174575400,86641125793.0000,0.042865
2007-03-16,2964.0940,2979.7080,2899.0320,sh.000001,2930.481,-0.718808,12268130800,104617575819.0000,0.051624
2007-03-19,2864.2560,3037.9990,2852.8580,sh.000001,3014.442,2.865091,10997175200,94819910144.0000,0.046267
2007-03-20,3024.7810,3033.0200,2998.8040,sh.000001,3032.195,0.588937,9276189000,81627441312.0000,0.038989
2007-03-21,3042.0980,3057.7100,3020.9490,sh.000001,3057.38,0.830580,9919012700,89306939158.0000,0.041651
2007-03-22,3080.6020,3099.8190,3059.3810,sh.000001,3071.225,0.452846,12606554500,112647268972.0000,0.052799
2007-03-23,3071.8080,3085.3240,3008.1540,sh.000001,3074.286,0.099660,11868641700,104609177818.0000,0.049691
2007-03-26,3083.9380,3123.1790,3069.4730,sh.000001,3122.811,1.578420,12266053700,109828277554.0000,0.051336
2007-03-27,3126.0250,3145.0440,3103.7790,sh.000001,3138.826,0.512836,12457893100,114054540596.0000,0.052128
2007-03-28,3140.6800,3180.3320,3052.0780,sh.000001,3173.018,1.089329,16726793900,151116615364.0000,0.069899
2007-03-29,3179.8030,3273.7270,3176.5260,sh.000001,3197.537,0.772736,14953966100,140362614689.0000,0.062382
2007-03-30,3178.4960,3212.3890,3157.0300,sh.000001,3183.983,-0.423895,8942400600,82999416766.0000,0.037153
2007-04-02,3196.5870,3253.4350,3196.5870,sh.000001,3252.595,2.154913,9735044600,93299356849.0000,0.040363
2007-04-03,3265.6760,3292.5780,3251.5230,sh.000001,3291.299,1.189945,10860139100,107136258685.0000,0.044981
2007-04-04,3295.9760,3308.1480,3266.5590,sh.000001,3291.542,0.007381,11261610700,113258217151.0000,0.046458
2007-04-05,3286.1630,3326.9160,3259.6260,sh.000001,3319.14,0.838449,11452805100,114495514909.0000,0.047227
2007-04-06,3287.6840,3334.2240,3273.8550,sh.000001,3323.585,0.133922,11964488100,121981473231.0000,0.049316
2007-04-09,3333.4220,3399.5150,3333.2620,sh.000001,3398.95,2.267581,13731410400,139936999354.0000,0.056541
2007-04-10,3405.2330,3444.3740,3351.1050,sh.000001,3444.291,1.333973,14780728400,152942402347.0000,0.060778
2007-04-11,3454.4170,3497.5200,3428.7820,sh.000001,3495.224,1.478769,14757211400,156207584309.0000,0.060666
2007-04-12,3503.2270,3532.8620,3488.0770,sh.000001,3531.029,1.024396,13538987900,148368251472.0000,0.055583
2007-04-13,3537.2200,3563.8560,3504.1610,sh.000001,3518.267,-0.361423,15069587600,166487192106.0000,0.061854
2007-04-16,3523.2170,3597.2150,3523.2170,sh.000001,3596.441,2.221941,13103910100,145536446077.0000,0.053660
2007-04-17,3611.6300,3622.8880,3510.4980,sh.000001,3611.87,0.429013,16066064600,176113092884.0000,0.065741
2007-04-18,3614.6780,3623.8670,3564.2300,sh.000001,3612.396,0.014560,15048542400,167418751210.0000,0.061493
2007-04-19,3610.0240,3617.4380,3358.9300,sh.000001,3449.016,-4.522757,17272554100,187759225246.0000,0.069940
2007-04-20,3460.9040,3591.4610,3460.9040,sh.000001,3584.204,3.919611,13888929200,156130185137.0000,0.056164
2007-04-23,3615.7890,3710.8860,3615.7890,sh.000001,3710.886,3.534450,16349811600,183165718566.0000,0.066047
2007-04-24,3736.1540,3762.3880,3689.1340,sh.000001,3720.532,0.259938,17438934100,203917793249.0000,0.070354
2007-04-25,3708.5710,3769.2470,3653.9890,sh.000001,3743.959,0.629668,15176306100,175452455903.0000,0.061162
2007-04-26,3766.4760,3784.6800,3732.6010,sh.000001,3783.063,1.044456,11725696800,142165936637.0000,0.047215
2007-04-27,3788.7480,3802.9230,3720.5960,sh.000001,3759.867,-0.613155,13217545600,162822800030.0000,0.053212
2007-04-30,3784.2720,3851.3500,3759.4800,sh.000001,3841.272,2.165104,14652571300,185961936569.0000,0.058850
2007-05-08,3937.9380,3964.7140,3901.3260,sh.000001,3950.011,2.830807,16056820000,205192339642.0000,0.064347
2007-05-09,3961.1030,4015.2190,3875.3840,sh.000001,4013.085,1.596805,20839744900,255328664196.0000,0.083484
2007-05-10,4021.4220,4072.1380,3991.4770,sh.000001,4049.701,0.912414,17111394000,207740725020.0000,0.068471
2007-05-11,4024.4220,4039.6680,3949.3680,sh.000001,4021.678,-0.691976,14063821000,183254862162.0000,0.056185
2007-05-14,3970.6610,4081.4260,3940.3580,sh.000001,4046.392,0.614522,13932622100,185075204987.0000,0.055212
2007-05-15,4055.8340,4069.8460,3891.3630,sh.000001,3899.178,-3.638157,15667755300,205493668913.0000,0.062075
2007-05-16,3890.8090,3987.4050,3845.2270,sh.000001,3986.043,2.227777,13171977400,172408865917.0000,0.052123
2007-05-17,4002.4850,4064.2830,3982.9950,sh.000001,4048.293,1.561699,13927798800,187794811308.0000,0.055008
2007-05-18,4041.3900,4052.0970,3999.1650,sh.000001,4030.258,-0.445494,13075627400,173636673327.0000,0.051372
2007-05-21,3902.3470,4083.4160,3892.9750,sh.000001,4072.225,1.041299,15617106200,209602322742.0000,0.061284
2007-05-22,4091.1430,4136.6300,4086.8250,sh.000001,4110.379,0.936928,17356209000,233094574167.0000,0.067914
2007-05-23,4125.4260,4175.4440,4093.9150,sh.000001,4173.709,1.540736,16139947800,219307694370.0000,0.063127
2007-05-24,4188.6770,4208.3880,4089.3850,sh.000001,4151.133,-0.540914,18098438800,251632502236.0000,0.070378
2007-05-25,4133.1920,4190.4690,4111.2620,sh.000001,4179.776,0.690006,15419286000,220997704703.0000,0.059861
2007-05-28,4221.5780,4283.9300,4215.2430,sh.000001,4272.111,2.209089,17861517400,258106458037.0000,0.069316
2007-05-29,4288.9800,4335.9630,4262.0240,sh.000001,4334.924,1.470303,17209764200,248630290482.0000,0.066309
2007-05-30,4087.4050,4275.2370,4015.5120,sh.000001,4053.088,-6.501520,18559672900,271294175467.0000,0.071469
2007-05-31,4006.2800,4178.1070,3858.0400,sh.000001,4109.654,1.395625,17311531200,239521892151.0000,0.066557
2007-06-01,4120.6280,4181.2800,3966.9770,sh.000001,4000.742,-2.650147,16093498500,228347542960.0000,0.061863
2007-06-04,3981.8170,3987.2690,3659.0890,sh.000001,3670.401,-8.256995,11485935700,145977950795.0000,0.044083
2007-06-05,3564.4330,3768.5630,3404.1460,sh.000001,3767.101,2.634595,15713795900,179214278131.0000,0.060243
2007-06-06,3781.3750,3821.6970,3682.7940,sh.000001,3776.317,0.244640,14587385200,175206331655.0000,0.055864
2007-06-07,3787.7020,3891.4030,3779.5000,sh.000001,3890.803,3.031686,14236647500,177770803107.0000,0.054503
2007-06-08,3900.0270,3935.7860,3852.0450,sh.000001,3913.135,0.573970,13587719200,179390324018.0000,0.051973
2007-06-11,3942.0050,4000.4160,3930.7400,sh.000001,3995.68,2.109432,13384273900,179227722559.0000,0.050837
2007-06-12,4011.6790,4073.1810,3910.0010,sh.000001,4072.138,1.913517,14947239800,205009208977.0000,0.056759
2007-06-13,4110.7420,4193.4460,4102.0410,sh.000001,4176.48,2.562340,16694849900,220478795728.0000,0.063325
2007-06-14,4162.2070,4179.7250,4085.7850,sh.000001,4115.209,-1.467049,13838560400,185906871486.0000,0.052445
2007-06-15,4085.6560,4152.5430,4067.3570,sh.000001,4132.869,0.429144,10866553200,151999781737.0000,0.041134
2007-06-18,4195.3910,4267.7400,4193.3140,sh.000001,4253.348,2.915142,12897774800,182221260867.0000,0.048782
2007-06-19,4247.7450,4280.8500,4209.5750,sh.000001,4269.524,0.380307,12458181400,179301809551.0000,0.047104
2007-06-20,4269.4550,4311.9970,4164.2750,sh.000001,4181.323,-2.065820,13521277500,191919677873.0000,0.051094
2007-06-21,4170.8940,4256.5420,4147.0540,sh.000001,4230.823,1.183836,11291985600,161782945041.0000,0.042662
2007-06-22,4230.9670,4249.4310,4024.4890,sh.000001,4091.445,-3.294351,11969203700,167518680495.0000,0.045184
2007-06-25,4102.7870,4131.1300,3912.4220,sh.000001,3941.081,-3.675083,10160665500,140594187156.0000,0.038249
2007-06-26,3863.2480,3976.1910,3818.8530,sh.000001,3973.371,0.819319,9381746900,122451664946.0000,0.035267
2007-06-27,3985.7160,4090.7150,3948.2870,sh.000001,4078.599,2.648331,9511348100,126425584927.0000,0.035676
2007-06-28,4080.1940,4113.2830,3912.8140,sh.000001,3914.204,-4.030674,9783161000,127378548964.0000,0.036673
2007-06-29,3824.2900,3919.3450,3779.8130,sh.000001,3820.703,-2.388767,8609998500,104760685164.0000,0.032268
2007-07-02,3800.2330,3859.8610,3724.1870,sh.000001,3836.294,0.408068,7425406000,89585502290.0000,0.027728
2007-07-03,3854.7160,3906.7610,3821.4630,sh.000001,3899.724,1.653423,6974921700,85506976110.0000,0.026036
2007-07-04,3906.0120,3916.4750,3800.2750,sh.000001,3816.165,-2.142692,5647477700,72263450668.0000,0.021064
2007-07-05,3769.6390,3778.3990,3614.5310,sh.000001,3615.872,-5.248541,6340593600,73755081218.0000,0.023564
2007-07-06,3599.8180,3785.3460,3563.5440,sh.000001,3781.348,4.576374,8073724100,92306322866.0000,0.029979
2007-07-09,3809.6700,3900.9040,3782.7330,sh.000001,3883.216,2.693964,8348053900,99410612113.0000,0.030965
2007-07-10,3895.9090,3929.4160,3841.8010,sh.000001,3853.021,-0.777579,7656333400,93739498017.0000,0.028297
2007-07-11,3837.7960,3879.2920,3812.1380,sh.000001,3865.723,0.329661,5135388000,62299661073.0000,0.018941
2007-07-12,3874.0390,3925.6040,3861.0370,sh.000001,3915.991,1.300354,5515836300,70286328097.0000,0.020328
2007-07-13,3920.8270,3935.5060,3878.1840,sh.000001,3914.395,-0.040755,4602447100,56375761362.0000,0.016954
2007-07-16,3920.6530,3931.8680,3820.5740,sh.000001,3821.916,-2.362536,4761528000,58881864143.0000,0.017539
2007-07-17,3809.5580,3919.7770,3767.2220,sh.000001,3896.191,1.943394,4871222300,60523645457.0000,0.017935
2007-07-18,3880.8520,3971.6100,3861.9070,sh.000001,3930.06,0.869289,6287183400,80028948101.0000,0.023126
2007-07-19,3918.5390,3947.3300,3887.5890,sh.000001,3912.941,-0.435595,4873759500,62965662475.0000,0.017918
2007-07-20,3918.4090,4062.1160,3918.4090,sh.000001,4058.853,3.728963,8311064600,104714346685.0000,0.030544
2007-07-23,4091.2420,4220.3220,4091.2420,sh.000001,4213.361,3.806686,12166896400,154332859433.0000,0.044712
2007-07-24,4238.3200,4284.8290,4192.7200,sh.000001,4210.329,-0.071955,11098925200,141618784323.0000,0.040773
2007-07-25,4212.9500,4325.3780,4212.2300,sh.000001,4323.966,2.698998,9395004300,125682739518.0000,0.034485
2007-07-26,4347.7780,4371.5120,4304.1930,sh.000001,4346.458,0.520175,9921066900,132786189685.0000,0.036353
2007-07-27,4315.3730,4357.3430,4268.7880,sh.000001,4345.357,-0.025333,10024581300,137558703076.0000,0.036707
2007-07-30,4348.6070,4450.1880,4345.7930,sh.000001,4440.769,2.195725,11258976800,153510486537.0000,0.041078
2007-07-31,4432.2650,4476.6260,4379.1990,sh.000001,4471.032,0.681485,10856141000,150412365422.0000,0.039586
2007-08-01,4488.7740,4502.2960,4284.8710,sh.000001,4300.563,-3.812749,12629287400,171068701877.0000,0.046012
2007-08-02,4316.5670,4431.8500,4290.8090,sh.000001,4407.73,2.491929,9827857800,140922818854.0000,0.035740
2007-08-03,4440.9760,4562.6880,4438.9630,sh.000001,4560.774,3.472171,11511667200,173672679996.0000,0.041847
2007-08-06,4600.1180,4629.9680,4564.3130,sh.000001,4628.108,1.476372,11170797900,167699345008.0000,0.040559
2007-08-07,4642.0100,4687.4350,4581.2940,sh.000001,4651.225,0.499495,11618108500,180146927829.0000,0.042170
2007-08-08,4614.5860,4711.3160,4568.6950,sh.000001,4663.162,0.256642,11890916300,158919476887.0000,0.043129
2007-08-09,4658.5920,4768.8860,4658.5920,sh.000001,4754.095,1.950031,9766019800,138091129509.0000,0.035415
2007-08-10,4745.1810,4769.6190,4640.7660,sh.000001,4749.369,-0.099411,10186705800,147223396483.0000,0.036924
2007-08-13,4768.6190,4872.5480,4728.8920,sh.000001,4820.064,1.488510,11418471400,161692702661.0000,0.041377
2007-08-14,4820.1500,4876.8510,4789.8950,sh.000001,4872.785,1.093786,8856820800,128066264833.0000,0.032077
2007-08-15,4875.5110,4916.3100,4762.7180,sh.000001,4869.883,-0.059562,9050967500,131310547325.0000,0.032747
2007-08-16,4845.0160,4845.0160,4710.3100,sh.000001,4765.448,-2.144499,9053841100,128304423991.0000,0.032662
2007-08-17,4733.1370,4814.3690,4646.4330,sh.000001,4656.574,-2.284654,9115904800,133777847741.0000,0.032862
2007-08-20,4773.8320,4906.0030,4758.3970,sh.000001,4904.855,5.331833,9915293700,145314066770.0000,0.035613
2007-08-21,4944.2140,4982.9810,4917.8210,sh.000001,4955.207,1.026576,10420410900,155844668995.0000,0.037415
2007-08-22,4876.3450,4999.1950,4861.2710,sh.000001,4980.075,0.501859,10811093800,162198413490.0000,0.038802
2007-08-23,5002.8410,5050.3830,4968.3270,sh.000001,5032.494,1.052573,9930942800,153367600811.0000,0.035623
2007-08-24,5070.6510,5125.3590,5052.2410,sh.000001,5107.668,1.493769,10899563600,165331338353.0000,0.039097
2007-08-27,5144.8240,5192.0610,5092.0760,sh.000001,5150.118,0.831107,11615424400,176176629649.0000,0.041540
2007-08-28,5134.1410,5209.5070,5058.4460,sh.000001,5194.689,0.865433,10543673900,166941754821.0000,0.037682
2007-08-29,5147.7130,5204.5260,5063.4120,sh.000001,5109.427,-1.641334,10082413900,161872469802.0000,0.036030
2007-08-30,5144.1110,5186.5260,5109.6620,sh.000001,5167.884,1.144102,10121058400,155042610334.0000,0.036161
2007-08-31,5184.0910,5235.1570,5158.3680,sh.000001,5218.825,0.985730,10355626100,156775077724.0000,0.036941
2007-09-03,5257.7770,5327.5380,5257.7770,sh.000001,5321.055,1.958870,12577964900,188862012215.0000,0.044862
2007-09-04,5333.4000,5357.9260,5264.9960,sh.000001,5294.045,-0.507611,12042636800,186424946743.0000,0.042929
2007-09-05,5296.0700,5337.9290,5223.6700,sh.000001,5310.716,0.314899,9624062400,150817120066.0000,0.034288
2007-09-06,5336.6690,5412.3190,5314.3370,sh.000001,5393.66,1.561830,10698796600,165201384871.0000,0.038100
2007-09-07,5381.1860,5405.3580,5269.2500,sh.000001,5277.176,-2.159654,11984102900,186645691016.0000,0.042677
2007-09-10,5208.3180,5356.8560,5169.9050,sh.000001,5355.287,1.480173,10236823500,153001820685.0000,0.036433
2007-09-11,5362.9410,5395.0380,5093.9230,sh.000001,5113.968,-4.506188,11005526200,169972939265.0000,0.039123
2007-09-12,5092.5760,5192.3020,5025.3360,sh.000001,5172.627,1.147038,9705885500,149242811390.0000,0.034494
2007-09-13,5193.4090,5276.7710,5178.8710,sh.000001,5273.592,1.951906,8655021600,140652710567.0000,0.030753
2007-09-14,5290.2560,5324.4390,5201.8540,sh.000001,5312.182,0.731766,9467391200,152131382170.0000,0.033608
2007-09-17,5309.0570,5427.1710,5307.7740,sh.000001,5421.392,2.055840,10563860900,167122485773.0000,0.037474
2007-09-18,5446.7320,5458.5780,5339.9170,sh.000001,5425.208,0.070386,10269099400,167849067345.0000,0.036412
2007-09-19,5439.0180,5447.3600,5336.0700,sh.000001,5395.265,-0.551921,8972550000,150248633262.0000,0.031767
2007-09-20,5408.4840,5482.4250,5396.1090,sh.000001,5470.065,1.386397,8654720500,143185150092.0000,0.030636
2007-09-21,5482.5070,5489.0740,5363.3470,sh.000001,5454.674,-0.281370,9283880900,150683711876.0000,0.032813
2007-09-24,5469.8370,5506.0640,5404.4190,sh.000001,5485.013,0.556208,8179847100,141849593007.0000,0.028900
2007-09-25,5500.2690,5509.2340,5396.4820,sh.000001,5425.88,-1.078089,9650957900,141709668240.0000,0.034097
2007-09-26,5407.8290,5463.8990,5320.0200,sh.000001,5338.52,-1.610059,6360858500,105528671027.0000,0.022473
2007-09-27,5338.1080,5411.1890,5306.8230,sh.000001,5409.403,1.327761,5888430000,96153707825.0000,0.020746
2007-09-28,5461.5800,5560.4170,5461.5800,sh.000001,5552.301,2.641659,8063128500,138811825672.0000,0.029593
2007-10-08,5683.3100,5729.9630,5620.0000,sh.000001,5692.755,2.529656,9598308300,155880381877.0000,0.035103
2007-10-09,5678.9130,5725.4070,5628.3500,sh.000001,5715.892,0.406432,8328903000,162493057145.0000,0.029222
2007-10-10,5742.6480,5860.8590,5727.2380,sh.000001,5771.464,0.972233,9244534400,165450578787.0000,0.032309
2007-10-11,5798.3860,5914.7720,5755.9900,sh.000001,5913.23,2.456328,9470965700,177988529894.0000,0.033044
2007-10-12,5950.9020,5959.3640,5658.8120,sh.000001,5903.264,-0.168534,11914843200,219294974982.0000,0.041554
2007-10-15,5934.7750,6039.0420,5866.1310,sh.000001,6030.086,2.148333,9870744200,193469592271.0000,0.034384
2007-10-16,6056.9460,6124.0440,6040.7130,sh.000001,6092.057,1.027700,8815215900,163547657231.0000,0.029492
2007-10-17,6057.4280,6088.8920,5982.2030,sh.000001,6036.281,-0.915559,7131258800,133700992263.0000,0.023856
2007-10-18,6031.9160,6055.4730,5804.9730,sh.000001,5825.282,-3.495506,6980542500,130346998328.0000,0.023344
2007-10-19,5869.1240,5932.1100,5766.8610,sh.000001,5818.047,-0.124206,5522489200,103271964141.0000,0.018427
2007-10-22,5742.7910,5804.8360,5654.9070,sh.000001,5667.332,-2.590472,5443367400,95560238009.0000,0.018161
2007-10-23,5660.0660,5776.0160,5574.8400,sh.000001,5773.387,1.871342,5845396800,101206050720.0000,0.019418
2007-10-24,5804.0150,5906.6950,5793.5570,sh.000001,5843.109,1.207639,6029283100,108657305208.0000,0.020008
2007-10-25,5794.2230,5819.8840,5546.0410,sh.000001,5562.394,-4.804204,7171444800,119753910619.0000,0.023788
2007-10-26,5498.8580,5628.8340,5462.0130,sh.000001,5589.631,0.489660,5151917500,87405045004.0000,0.016817
2007-10-29,5641.9830,5750.2540,5617.9760,sh.000001,5747.997,2.833214,5016440200,82105126005.0000,0.015910
2007-10-30,5769.2030,5899.6500,5701.3370,sh.000001,5897.193,2.595614,5427882000,90650586733.0000,0.017215
2007-10-31,5984.7130,6002.1180,5871.4800,sh.000001,5954.765,0.976266,7102956400,119457835251.0000,0.022514
2007-11-01,5978.9390,6005.1310,5912.5020,sh.000001,5914.285,-0.679791,6488510300,110768490998.0000,0.020566
2007-11-02,5812.4650,5860.5940,5740.4030,sh.000001,5777.809,-2.307567,5954159600,106029856010.0000,0.018854
2007-11-05,5748.1760,5787.2280,5603.4700,sh.000001,5634.452,-2.481164,6413259700,154901016955.0000,0.020302
2007-11-06,5593.3470,5649.7520,5510.1610,sh.000001,5536.569,-1.737228,4506803900,83589505632.0000,0.014258
2007-11-07,5565.6480,5610.9530,5469.7610,sh.000001,5601.783,1.177884,4273032800,76304024265.0000,0.013511
2007-11-08,5559.1510,5559.1510,5328.2010,sh.000001,5330.023,-4.851317,4892466200,83761375819.0000,0.015464
2007-11-09,5276.0080,5382.6970,5217.6290,sh.000001,5315.54,-0.271723,4734126200,80762049341.0000,0.014959
2007-11-12,5181.1750,5250.0850,5032.5780,sh.000001,5187.735,-2.404369,5258270300,87430687546.0000,0.016601
2007-11-13,5239.3430,5311.6980,5085.4440,sh.000001,5158.118,-0.570898,4923731600,83044466204.0000,0.015545
2007-11-14,5246.5740,5414.6090,5165.0630,sh.000001,5412.694,4.935437,5099288000,88064090042.0000,0.016089
2007-11-15,5391.0170,5453.7400,5338.9050,sh.000001,5365.267,-0.876214,4781941900,80951217498.0000,0.015081
2007-11-16,5273.0820,5335.5130,5224.3130,sh.000001,5316.274,-0.913154,3738733100,61636813375.0000,0.011744
2007-11-19,5325.3020,5333.0880,5240.4240,sh.000001,5269.817,-0.873865,4109773100,63156668426.0000,0.012786
2007-11-20,5230.7420,5338.1730,5158.5420,sh.000001,5293.703,0.453265,4905739800,79327370645.0000,0.015263
2007-11-21,5307.7930,5344.9300,5206.5740,sh.000001,5214.225,-1.501369,4123160900,65960121678.0000,0.012816
2007-11-22,5113.8820,5154.8580,4969.8940,sh.000001,4984.161,-4.412237,4037033000,64731749519.0000,0.012544
2007-11-23,4946.2580,5034.2250,4896.9880,sh.000001,5032.13,0.962424,3087296200,50207938676.0000,0.009590
2007-11-26,5102.5260,5124.8880,4952.4290,sh.000001,4958.849,-1.456257,3675579700,60055135786.0000,0.011415
2007-11-27,4919.9130,4947.0760,4857.0380,sh.000001,4861.111,-1.970987,3083386400,52767856410.0000,0.009576
2007-11-28,4870.8420,4907.7560,4778.7270,sh.000001,4803.394,-1.187317,3275675700,53258090310.0000,0.010163
2007-11-29,4870.8610,5011.1940,4814.7830,sh.000001,5003.333,4.162452,5007154500,81196484473.0000,0.015532
2007-11-30,4993.7400,4993.7400,4861.8640,sh.000001,4871.778,-2.629351,4331466200,70500393745.0000,0.013423
2007-12-03,4838.5640,4899.6670,4798.0140,sh.000001,4868.611,-0.065007,5375077500,70035318108.0000,0.016618
2007-12-04,4882.1490,4971.4040,4882.1490,sh.000001,4915.889,0.971084,4283576600,60774976314.0000,0.013243
2007-12-05,4917.3650,5052.7480,4893.3230,sh.000001,5042.654,2.578672,5429978600,79741842419.0000,0.016786
2007-12-06,5055.8350,5065.5100,4995.4720,sh.000001,5035.073,-0.150329,4315931100,64467198004.0000,0.013339
2007-12-07,5038.4780,5096.7990,5021.3660,sh.000001,5091.756,1.125756,4996157400,71663449290.0000,0.015436
2007-12-10,5010.8260,5168.7640,4990.7180,sh.000001,5161.919,1.377974,6881788900,107481990179.0000,0.021254
2007-12-11,5180.5410,5209.7050,5103.7470,sh.000001,5175.076,0.254890,6684842700,106437709230.0000,0.020646
2007-12-12,5148.2540,5149.9310,5054.5650,sh.000001,5095.543,-1.536851,7215622700,112955426515.0000,0.022281
2007-12-13,5078.1820,5095.1520,4954.3570,sh.000001,4958.043,-2.698437,6728332400,105088959321.0000,0.020774
2007-12-14,4899.7500,5011.2010,4860.1560,sh.000001,5007.911,1.005803,5305272700,81629334280.0000,0.016384
2007-12-17,5007.2850,5007.3460,4874.6240,sh.000001,4876.761,-2.618855,6354672200,101523460515.0000,0.019415
2007-12-18,4856.4710,4905.4920,4812.1560,sh.000001,4836.174,-0.832261,4055804700,64859941016.0000,0.012389
2007-12-19,4878.0660,4960.4170,4868.3540,sh.000001,4941.784,2.183758,5627577500,86406307921.0000,0.017172
2007-12-20,4965.2900,5050.7850,4923.2950,sh.000001,5043.535,2.058993,5774268900,87842464915.0000,0.017412
2007-12-21,5017.1950,5112.3880,5013.7590,sh.000001,5101.779,1.154818,6614270500,103477896497.0000,0.019936
2007-12-24,5132.9130,5284.3400,5104.6450,sh.000001,5234.262,2.596808,8508042200,140185415582.0000,0.025559
2007-12-25,5233.1750,5254.4050,5178.8010,sh.000001,5201.181,-0.632010,7102362400,125073744010.0000,0.021160
2007-12-26,5209.0350,5262.5920,5158.7560,sh.000001,5233.351,0.618512,7445862800,122851642493.0000,0.022083
2007-12-27,5248.2220,5316.5230,5203.5020,sh.000001,5308.889,1.443398,8732418400,147037686579.0000,0.025861
2007-12-28,5320.0070,5336.4990,5248.6920,sh.000001,5261.563,-0.891451,7718703800,133680401622.0000,0.022839
2008-01-02,5265.0000,5295.0160,5201.8920,sh.000001,5272.814,0.213833,7656660900,133028308582.0000,0.022635
2008-01-03,5269.8010,5321.4570,5211.0460,sh.000001,5319.861,0.892254,9851032300,170429834594.0000,0.029119
2008-01-04,5328.4110,5372.4610,5318.4610,sh.000001,5361.574,0.784107,8087523800,145545034987.0000,0.023886
2008-01-07,5357.4500,5403.3490,5332.5970,sh.000001,5393.343,0.592523,9193300100,162225795987.0000,0.027037
2008-01-08,5414.5580,5480.0700,5344.6480,sh.000001,5386.531,-0.126304,10247786300,184600542494.0000,0.030114
2008-01-09,5365.2220,5437.7640,5346.8460,sh.000001,5435.807,0.914807,7680586200,139448986326.0000,0.022493
2008-01-10,5449.1600,5483.8270,5407.3070,sh.000001,5456.541,0.381432,9655328500,174138308106.0000,0.028214
2008-01-11,5471.3870,5500.0610,5423.8070,sh.000001,5484.677,0.515633,8772475000,155874958881.0000,0.025629
2008-01-14,5507.5780,5522.7780,5456.9290,sh.000001,5497.901,0.241110,7871409000,142250729150.0000,0.022989
2008-01-15,5503.9310,5505.0350,5405.5950,sh.000001,5443.791,-0.984191,8071950600,151530590962.0000,0.023570
2008-01-16,5395.2770,5396.0440,5288.7650,sh.000001,5290.606,-2.813941,8927834100,161954601881.0000,0.026069
2008-01-17,5235.9080,5312.2870,5039.7860,sh.000001,5151.626,-2.626920,9894195200,174740177296.0000,0.028882
2008-01-18,5141.3710,5187.6050,5093.1340,sh.000001,5180.514,0.560759,6863562500,118366922100.0000,0.020023
2008-01-21,5188.7950,5200.9260,4891.2850,sh.000001,4914.435,-5.136152,7564395800,130341708797.0000,0.022059
2008-01-22,4817.9970,4817.9970,4511.9530,sh.000001,4559.751,-7.217190,9249135100,154837414462.0000,0.026967
2008-01-23,4572.9020,4705.0730,4510.5040,sh.000001,4703.047,3.142626,8796397300,140348152218.0000,0.025628
2008-01-24,4753.4450,4767.7990,4625.4600,sh.000001,4717.734,0.312287,9003815800,149235591804.0000,0.026212
2008-01-25,4716.9770,4806.8890,4657.7090,sh.000001,4761.688,0.931678,7792837000,129423208442.0000,0.022684
2008-01-28,4720.5640,4720.5640,4409.0790,sh.000001,4419.294,-7.190602,6935025700,108808414720.0000,0.020161
2008-01-29,4426.2670,4517.6010,4389.5170,sh.000001,4457.944,0.874572,5035622000,79564816502.0000,0.014637
2008-01-30,4505.6350,4554.3430,4330.6970,sh.000001,4417.849,-0.899400,5508003700,92566887231.0000,0.016010
2008-01-31,4408.0240,4487.3180,4368.2960,sh.000001,4383.393,-0.779928,4514155800,76189312077.0000,0.013118
2008-02-01,4388.2540,4411.7040,4195.7530,sh.000001,4320.767,-1.428710,5930714200,96452528217.0000,0.017188
2008-02-04,4415.0230,4672.2140,4415.0230,sh.000001,4672.17,8.132881,6337457800,109153400497.0000,0.018368
2008-02-05,4622.5390,4662.9710,4550.4290,sh.000001,4599.696,-1.551188,5261968400,93410147301.0000,0.015056
2008-02-13,4525.0260,4547.5390,4454.6420,sh.000001,4490.721,-2.369170,3691415100,61549818305.0000,0.010550
